label_bullying,text_message
1,ede and that is all you have got to say is it well i will not be losing any sleep over it whether or not you are the same person or not you have the same stupid mentality you are both like a couple of children so easy to think you are one and the same your posts are the poorest in taste so you cannot complain at mine calling me names just makes you look like a fool if you think i am showing off with any of my post it must mean you have not done much with your own life my posts are just a reflection of the truth to which you are obviously a green eyed monster nothing special to me or most people to say what languages one can speak or whether they have had the chance to meet important people perhaps you should concentrate on bettering your sad miserable life instead of posting childish comments to me
1,go eat your dog you pos libtard
1,excellent command of the english language once again i want to commend you ni ers on your skillz
1,the fuck is wrong with you you are so fucked up how can you say that
1,i will fuckin kill u in real life track u down than shove a katana u ur ass just bcuz we asians r smarted than u dicks doesnt mean u could beat him up i swear i will be at chicago in hours
1,hmm pointless lives yup elitist pig you are
1,cant beleive the crap you say you spell your name as the female andi so i do hope you are female or are you just another ignorant idiot that gives americans a bad name
1,why dont you just eatshitanddie you are not wanted here now run along skippy
1,floyd you are a coward plain and simple that is all
1,that is right magoo you assclown you are now my bitch lol are you saying you got pwned by a dork lololol quit trying to write off your libtard mistake of replying to me as just having fun anyone reading the thread can see how confused you were in your unsolicited reply your life must be pretty boring if all you have to do is stick your nose up my ass and follow me around my own personal stalker i am flattered it must be you who is liking all my posts gee thanks now you will have to fight blue f for ass time with your noses he seems to be firmly entrenched lololol rock on doofus
1,hey cock sucker i have a decent job so before you go running that big dick sucker of yours get the facts straight and if you were actually a hard ass you would come say this shit to my face you pansy piece of shit next time you want to talk shit to me post it with your mother fucking name nigga
1,you cannot sing and you cannot pray but you can wahoo it up over gay rape just plain fuck liberals all of them and knock the dog shit out of them first if you are so inclineds
1,absolutely moronic and unable to see the just motivation for legislation drink driving is a crime not drinking alcohol why can you not comprehend that are you really that fucking stupid
1,quit fucking with my trolling douche
1,poor baby you did not get your extreme santorum ron paul or any of the other losers vote for obama punk you are a bitter coney island whitefish that never had a chance to be used you are worthless and a pintless ideologue bigot your sentiment of vitriol comes at know surprise you must have given a a bunch of money away poor baby literally punk
1,wow you really should not suck your daddy s dick with that mouth
1,it would only be news to you if it were reversed we get it now and get it with your every post you are a liberal puke that champions every liberal cause got it glea
1,you are a turd neil and will always be one picking on a rookie yeah big tough guy no worries you ll get yours one day loser
1,are you watching or partisapating ill kill you hes your not your point and ur ugly and who do you think you are you saw thats not enough how many times dose he halt too watch her go thats faking it likewats you people fit mad you dont get it i was not there rite here you hurt my feelingz they think he likes you tou think youll live i s that true if you come near my man or my family down here in louisiana i would rip your eyeballs out with my fingernails i dont need no gun no knife i would bloody kill you birch
1,how is defending your child vigilante justice why are you defending a child rapist are you a closet pedo
1,eat shit and die andrew
1,you are clearly a nigger
1,its not after innings for india a you jer k off i am sure a dou che bag like you cannot remember the priceless he scored in th innings of the test match that he won for india against south africa and tons of such innings at the state level but i guess di ckheads like u are on a shi t pile diet to understand any of it think twice before opening the drainage pipe that is ur mouth u los er
1,in the north social service would take away her brother stupid
1,snap out of it you are so biased whould you say the same if saddam hussain was still in power or would you do what most shia s did including iran go against saddam at any cost even if you have to lie to get bush to enter the war dont talk about syria or iran being anti israel iran never fourght a war in the name of islam read history they are an obstical in the way of islam regarding killing of people no body knows who is doing this what the syrians who live in the neghbourhood are they blind maybe there oppressed but not dumb you sound like the assad regime who lie evry time
1,all you do is sit on this site and hate on every successful artist you are the epitome of a crab you broke muther fucker dumb bitch
1,do you have any proof that romney stole anything or are you just a stupid libtard troll
1,tell me how the bridge can be fixed oh you can t get off your soapbox retard
1,first of all fuck nickelback second while i agree with you that may be a little high ahead of johnny cash and michael jackson eh it is important to remember that nirvana and kurt in particular were the face of angsty teens and young adults everywhere and still are to this day
1,you are soo dumb
1,and while you are at it please prove how your point related to past draconian laws that banned inter racial marriage that intent was to ban mixed races just stop it please you are insulting intelligence
1,where is all the ron paul trolls to defend this piece of shit
1,i love how yo are a complete moron and you havvee to be a complete retard to hate naruto like seriously man can you even form proper sentences well obviously not
1,you are a complete idiot not even a partial
1,da fuck this nigga talkin bout everything this hoe was doing was turning me on this nigga gay
1,disqus you are a pathetic nobody
1,go fuck yourself you dumbass bitch megan fugate is a dirty ass lying gutter slut fuckin whore and i would shoot that bitch myself and you do not know shit about the trial do not you ever talk shit on mike or dylan you fuckin cunt and yeah dylan was there that night it fuckin happened you dumb bitch you do not know shit i know everything so go bury yourself a fuckin hole lay in it and fuckin die and we can put megan fugate right next to you and you both can fuckin die and rot in hell together you dumb piece of shit cunt go fuckin die so i can shit and piss on your grave
1,make your mother stop spreading herpes
1,straight douche wish it was you you worthless racist coward piece of shit
1,you are an idiot
1,why would i want to meet you you have absolutely no redeeming qualities based on your delusional posts
1,for the record i am not gay nor do i understand the attraction but self righteous despicable vermin like you are the reason our republican party is going to lose the election in november to bozo if i was not so disgusted with the sense of entitlement and lack of self responsibility the dems propgate i would vote dem it is not enough for you to live and let live gays are not hurting you you have to attack their lifestyle as if it is your business what they do behind closed doors my guess is you are just another bible thumper probably with gay tendencies yourself you are fighting
1,nwo life fucktrolls
1,that bitch was dead wrong just because she had a fucked up life dont mean take someone else r i p hernandez life gone before he got to live it senseless at t giving out iphones for a penny fuck it let that bitch dial collect for the rest of her life she dont even deserve that much stupid bitch
1,all i have to say to you bay is fuck you
1,whiny bastard you are up to your fucking eyeballs in this lie do not try and back pedal it now face it your name will be forever linked to the most lying corrupt disingenuous filthy group ever to mislabel itself as news do not like that too bad you should have thought of that before you sold your soul to rupert murdoch for your thirty pieces of silver you made your dinner now eat it baby scum sucking little dirt bag one lie does not cover up another
1,we will bury you in november parasites
1,by the way leidiot is a jerk
1,yeah you probably havew a dick to you ugly fucking monkey black whore you are not even a women to me no black women are i think of you as monkeys that should be in the zoo now go get your cunt sterilized slus so you dont make any more nixxers
1,because you are an idiot jpcali
1,dang i have a sister dats new to me ur wife still wants big black miami dic k lol and it is nothing u can do bout it she wants dat stick up in her lmao lol she goes hard
1,papo swing go to hell with that little weasel dick carlson in other words fuck you your mother and every one of your inbred relatives
1,hey deniro go fok yourself u wop
1,you really are nothing but an animal are not you have a nice day i sincerely hope you manage to get some help for your anger issues you are obviously deeply disturbed and you have my sympathy
1,ignorant ignorant ignorant piece of crap so is his mother how dare you defend blame this behavior shame on you and the devil you spawned
1,wow you really are a fooi
1,you like whore
1,haha tranny come harder next time cuz you mad lame fuck outta here with you are ugly ass
1,idiotic beyond idiotic actually you must like being a loser
1,you sir are a complete idiot
1,you shut your filthy mouth talking about las premier team like that
1,you are an idiot we should be sued for all the shit we have done in the mideast if we are not bombing droning starting wars we are fucking funding them
1,you sir are an idiot
1,your still a commie basturd and i hope you get stuffed in a commie oven
1,thereisnoreason to pat l c on the back she is as dumb as you are
1,really what planet are you on
1,so you dumbphuck retard sh te kunthead son of your phucking whore momma knows everything huh you dumb phuckface
1,hey kraut piss off and go to bed you are getting old and boring
1,yeah co mmj patient is a fuck tard one of the shops my ass
1,actually just got told to get to my bed fuck off jackie ya old cow
1,you conceited little invertebrate hopefully you pass on that decrepit arrogance to the children you will not have you bag of maggot scum
1,the hospital has confirmed that he had a seizure no alcohol or drugs involved now i suppose by your thinking the hospital is lying afterall they are all communists or nazis you sound like a fool
1,you lefty loons are so dumb you do not realize just how dumb you are you idiots must have taken gibberish in kindergarten and you all passed with flying colors
1,just too freakin funny you are so stupid talk about gullible
1,you get the ridicule because you are a fuk n pos pr ck little troll
1,or not nigga put that shit away take your ass home and flush that shit
1,funny that you are defending a murderer d kless idiot defending a d kless idiot
1,gawd you are f cking pathetic how sick is your life to be so hateful
1,stick tha dick back in ya mouth make like its haloween and bob for apples dumb bitches like you dont deserve to talk
1,maybe you are the braindead moron religious bigot
1,the pills are your little technicolor friends they stop the voices in your head
1,do not keep nag waiting it is hard on his knees twisted tonight bromance
1,gay faggot nerd fuckers r trolololololololololololololloloololololollollolololololololol
1,your ego makes you less qualified
1,those taxpayers you scorn pay your wage and ridiculous benefits moron you make me sick and are beneath contempt you are the product of a legalized monopoly negotiated by people trying to buy influence with unlimited supplies of taxpayer money screw off parasite
1,fat lip monkeys get shot and how r u smarter then blacks because u have a rice dick and suck noddles all day dont make u smart
1,close your mouth chimp
1,haney you suck as a painter keep your day job wait you suck at that too
1,gay faggot nerd fuckers r trolololololololololololololloloololololollollolololololololol
1,no your not dickhead i won this fight
1,and your an idiot
1,nazi inc my people didnt forgot salazar era and there are still many people who remembers it too stupid for common sense sad little nazi d you will never ignore me because your clownish hatred and clownish comments are always exposed by me
1,you are soo inteligent white girl tell us black people more about ourselves im sure u know more about us then we do
1,you are clearly stupid that is what he meant you thumb
1,proof positive that you are idi t
1,that d be great except for you should not use the word we you re a pat het ic loser living from oa y che que to pay che que haiti doesn t need you i doubt you can even help yourself thank you
1,another big tale coming from someone that has no ideal what in hell he is talking about
1,p s and drop that loser suzy you are a loser and a trouble maker exit stage left and go get a job it is a rap
1,obviously you are a deeply sad twisted and debauched indivudal whom if i were to meet i would take great pleasure in tearing the face clean off why do not you top yourself and o the world a favour no doubt after you have had one final masturbation anout jon venables you little maggot
1,looks like the dipshat left the building what a joke go back to where you came from bob the slob
1,morteza hosseini you are an idiot
1,go eat some ships and shut the fuck up you are nothing but a stupid
1,you cannot see it because you are a clueless idiot show me how he is helping the middle class you stupid obama semen slurper
1,never ratified get the fuck out of here and go back to your silo
1,the very last thing i said was that you sound like an idiot because you just like mcshay do not do research the fact that you said that this is your main source of gaming news just proves your an idiot stop being tough on the internet
1,papism how about popery are not you late for your klavern meeting sheets washed and starched eyelits cut in the white hood
1,this website should have been named ww haterscentral com because this website is full of people like you
1,mane she stupid as fuck thinking everybody pose be nice to her fat out of shape ass they go hard at beyonce why would people not diss her fat ass
1,and nobody partially gives a fuck about you or your garbage state
1,and what are you going to do tough guy
1,so in your perverted mind if someone posts something about obama that is discredited it is ok for you to post the unmitigated bullshit that you do whhaa ha ha ha
1,you are an idiot and doubt very seriously you have any proof to back such a ridiculous statement
1,you really are nothing but an animal are not you have a nice day i sincerely hope you manage to get some help for your anger issues you are obviously deeply disturbed and you have my sympathy
1,i was just pointing out a fact as to why most sec fanbases are borderline crazy it is all they have if that made you upset get fucked you whiny little bitch
1,no you f u c k head
1,you are really stupid
1,hahaha wtf jesus christ you retard do not embarrass yourself on the internet
1,aww its ok you too young for a tattoo haha having tattoos of your idols is not gay i have my dad and grandpa tattooed on me is that gay nope your a idiot and immature little bitch
1,suck your own dick you assfuck you must die you gay cock sucker bullshit
1,hahahahaha you cannot handle the fact that i know you are a fraud
1,so freaking busy so little time so many fucking idiot sheeple i struggle to understand the depths that the zit club has sunk to it is like a never ending sucking machine pulling them down down down further trapped in the maze of their own delusions what hands she is devoted a post an entire post to the discussion of hands complete with blown up pictures and pie charts and hair follicles under the microscope i do hope she realizes that she cannot get a dna sample from a picture that kate posted on her twitter account
1,conservative scum bag retort to any criticism of grifter queen bitch waa they are reporting on stuff evil libruls are you tina tampa you must be
1,yea identify yourself dont be only big mouth here you absolutely dont know me but technically you can see my facebook id with name and profile pic on it or else you are too dumb to see it come on tv superstar of bullshit
1,troll spear any prospect of you learning to speak like anything except a petulant child no huh hey mfcker get the fck off my dick you fuktwatcockbitchfag
1,it is shit i dont think my comment will get here but its not free and comes with lots of crap you dont need you m f
1,you are a dim wit
1,bitch ass nigga we know you a coward you scared to put up a profile pic get the fuck out here
1,you are a complete idiot
1,hey buttfuckle when your wife is hip deep in the lime light destroying republicans will she still have time to vacuum your rug and wipe your bottom for you what color will your nanny be
1,last year you are saying we are bankrupt understand grammar
1,shut up stupid you said that none of them do then you said the ones who do do so to troll westerners now you are changing your story again you are truly an imbecile
1,you are the stuff of nightmares moron
1,i fucked your white mom gg you know that stands for german goo girls right some raunchy ass pornoi i actually think i saw you on it getting your black ass pissed on
1,is your hat white with a point does it hide your face and i do not need to learn from you your mind is gone sick
1,you cannot import from yourself stupid
1,haha you do not own an iphone man your fucking poor
1,i see you are detalinging what happened in your family you forget the part where your father ate the ebst part of you off your mothers azz crack
1,dg you are really an asshole i hope you do not have children
1,otherwise quit acting like an internet tough guy who lives in his moms basement
1,referred to them as f ing coons i would say that is pretty racist you little slut
1,aww you poor little cowardly redneck strong intelligent black woman scares you it must be sad to live life as a right wing redneck cowardly pansy
1,another loser comment i am am honored that everyone gets to see what an as hole you really are but i am sure your co workers at mcdonald s already knew that
1,you are an azz mejon
1,loser maggot cannot make any money because you have no talent live in squalor like you deserve
1,you want a smack on the back of your head punk
1,kurius you said everything that needed to be said here i will still add that charles you are a pretentious toolbox for thinking your opinions are remotely viable scooby you moron dj s are musicians because they make music just because they do not play an instrument and you do not like the music they produce does not mean a damn thing charles and scooby you fail
1,you shut your fucklng mouth you dlrty whorlng drunk bltch
1,i swear i hate when u fresh off the boarder wetback crooked eyebrow short hairy mexicans come on our site and bash on us i cant wait until a republican is elected so they can ship u fuckin wetbacks right back to mexico and cuba
1,ever eat aids infected feces just eat your own and you will
1,so you call any teen who gets pregnant a dumb bitch that is freakin dumb you know it happens sometimes yeah try getting out from behind your computer screen and saying that to someone s face you pussy i cannot get enough of you compassionate loving selfless kind looking out for your fellow man libs you just love to call everybody who disagrees with you bigoted and you do not realize what a polluted soul you have
1,are you still around sicko you are the jackass who abandoned your best friend who came out as gay nice
1,funny you on here talking about the soulful ghetto black people but you on a black site that markets to the ghetto you know you wish you were black and if you are black you are a sellout nigga lol you are just an actor on here to create arguments and division i see through fools like you you came here to play a role keep playing it because soon its gonna end good day
1,gungongoon you make britain what it is today full of cretinous maggots such as yourself if you cant say anything intelligent why dont you just keep your big fat mouth shut
1,you should man the fuck up and read the god dammned books then whenever someone brings this shit up you can say well i do not watch much tv but in the book
1,you all suck like hungry hookers
1,you are a fool and do not understand the flattening of the world
1,you racist bitch
1,you really should get other news sources and get you face out of ther gay mags
1,possibly to get your mother and father you twisted freak
1,you people as in moronic filth
1,all these evangelists are nothing more than money hustlers who take the weak of mind s money i say if you are that stupid you deserve to lose your money to them
1,other a virus is not an organism you idiot it is a particle this is why we think you are stupid
1,obfan why are you on this board if you do not know that the senate brings up the bill amends it and then votes on it you really should be on the cartoon board not here but do not feel bad most people that support ob are just as dim as you are
1,fuck that you force someone to be raped repeatedly every god damn day so your lazy ass can avoid getting a real job beat her imprison her etc etc etc and yeah every great boyfriend lets their girlfriend turn tricks you are fuckin sick your mental with this way of thinking i guess she is out of business if the next pimp knows they are dead man walking lol you have got to be joking you cannot really be related to this scum bag may he burn in hell
1,accused but not charged or convicted you libbies make me laugh especially you dimwit you are a copy and paste monkey
1,faggot
1,you really should be like the other lemmings and jump off a cliff
1,disqus laraza the race nbp nation of islam aztlan to name a few are very racist and very left wing you guys are just scared to call out a black person or a hispanic for racism i am not scared to call it like i see it it is easy to attack whites because it makes you feel good about yourself you think the minorities will like you if you attack whites too be freaking honest with yourself this has to be one of your dumbest replies ever crissa i view the world through the eyes of a native american as you liberals labeled us all i see is a self loathing person who wants to feel good about herself and have others like her because she cares still all i see is a person who sits on land once hunted and lived upon by the native peoples how many thousands of indians died so you can live where you live and feel good about yourself your second sentence makes no sense because even my staunchest enemies never accuse me broad brushing when i attack i am very specific about my targets
1,hey nutbag youre a traitor obama has more intelligence in his little finger than your peanut brain go to pakistan and spout your venom youll be murdered onn the spot you psychos love to talk about no freedom but you are liars you have the freedom to speak like an idiot arent you happy now goofball lmao
1,you are avatar is fail loser
1,why do not you shut your stupid mouth pennylane all you do is sit in here just waiting to pull the race card every chance you get you offer nothing of value to these discussions so why do not you just get lost it gets tiring seeing your worthless race bating gibberish polluting these discussions
1,you goofy repub thugs do not have a clue not the tiniest shred of a fact on how health care works in most other countries around the globe the us is the only developed country without universal single payer or socialized medical care for all its citizens some systems differ but all achieve near access to a doctor and hospital at way lower cost than we here in the united states of america in some countries people pay some small amount per doctor visit like a co pay in other countries you are covered no co pay in most countries the option to have private health insurance is always an option this gives the wealthy or well heeded access to some private doctors who want to only see rich patients their choice but no one no mom dad child uncle aunt grandma grandpa sister brother business associate boss garbage man ditch digger or nuclear physicist goes bankrupt from a disease or medical condition like here in the usa you need not fear the collection agency coming after you because you fell and broke your arm and had no insurance no insurance company denies your claim or drops your coverage after finding out you have cancer or heart disease or ms get it we are in the dark ages of medical care in the us and the neanderthal republicans want to keep it that way because their wealthy benefactors in the giant insurance pharma industrial complex like it that way these craven business people who lust after profits like an alcoholic lusts for a drink make huge boatloads of cash and mega profits off us and do not want that gravy train to stop
1,true maybe he is deliberately being an assh le as a self promotional marketing gimmick because he knows controversial views will get him attention in that case let us screw his plan up by avoiding clicks on his articles and spreading the word to others to do the same that ll fix his red wagon and it is looking mighty red
1,joelweltman you look like a pedophile from your picture go get yourself incarcerated
1,you are both morons and that is never happening
1,agree with alan you are an extremest idiot you are not american we native americans are you are an alien
1,to engage in an intelligent debate with you is like debating to a retarded person it is useless it looks like you are bent on disregarding the efforts of the government
1,go suck you daddys cock obama loving liberal faggot
1,i live with my dad asshole i anal fuked the shit out of you r mom and your sisters and made them cry in the process
1,you really think shes speaking spanish you are a fool are not you
1,hey race baiter take a hike you are a typical idiot
1,maybe next time you say it you will write you are a moron you re a cretin
1,you are a closet flaming homo
1,go away you trashy tramp
1,wow you attack others and show your ignorance you get exactly what you deserve you are one those typle scum bag employees who do not pull their wait and hide behind the union you make me sick
1,hug a tree faagg folks like you make real men look like well real men you are a little sissy girly man who is right now twirling in his pretty little tu tu sending kisses to all the other little fairies out there man up you little p ssy just sayin queer
1,ha ha ha back in your dirty russian hole comrade troll
1,do not be such an idiotic rude little bitch it takes a hell of a lot of work to run this place and now that they have taken a break you are still giving them shit stupid like demi said unappreciative ass
1,take your pills the voices are obviously taking control again
1,you are an idiot
1,oh you are such an idiot you just confirmed that you cannot
1,isalill are you fucking norwegian cow face fuck norway bitch moo moo
1,stretch her ass open mah nigguh spit in her asshole and put ya dick deep in it give her an anal infection bruh
1,stfu you cunt not everyone wants to receive iws cock in their bum hole like you do
1,you are all a bunch of wankers for not going i would give my left nut to go to this show do not tell me it costs too much or some other show is on the night before or worst of all it is not interesting enough if you are not going to one of these shows you are not into metal and you are a gay piece of shit fuck you death to all tour please come to australia
1,i am sure she looks better than the sloppy out of shape bitch you call your girl
1,fuck you you only want to suck phillip s dick
1,you are dumb
1,your a moron go snuggle yourself in potted meat
1,do not try thinking for your betters idiot you have more than enough trouble thinking for yourself
1,because the are pri cks like you
1,you are intentionally ignorant dragon
1,then get off the internet moron it s a choice still
1,first of all idiot if someone whipped my they would not be alive today nore will i go on a reality show and talk about it if memphiz did k michelle so wrong than why is she still talking about it if someone hurt me i would not even mention their name because that is how upset ill be with them judging by your repost to my comment i take it that you are a bitter ex girlfriend who probably got your head popped off by your ex boyfriend stupid moron h ting on toya s and memphiz like that go join k michelle on the jealous train tutu
1,alley a pussy florida nigga dnt fuck wit you woe
1,keep talking shit anonymously coward it is what you are good at
1,you are a mental midget you cannot be a traitor if you are not a citizen
1,flushres thanks caveman i appreciate your neanderthal mentality you are welcome and good night
1,tell the veterans who did serve and prefer romney to go fuck themselves why do not you oh wait leftists have been doing that for years already
1,you are a lying son of a bitch let us see you post some facts supporting your assertion
1,lol wow so in your mind everyone whos racist is a murderer so you are a murderer too idiot
1,bigger than the chicago tribune and the boston globe are you high i have never even seen the daily caller but i have bought the tribune and read the globe what else you got and by the way your blog is not legitimate it is a fucking blog a website i do not think that truly qualifies no offense raw but even you guys do not really count and you know it if they do not want to give them a press pass there really is not much that they can do to force the white house s hand if they give them a pass it is because they do not feel threatened and want him to keep up the bullshit to show the country just what these people s true colors are obama and pals are not playing the race card and never have no matter how many times the right wing assholes keep repeating that bullshit but these people keep painting themselves into a corner of backwards assed white power racist uncivilized and uninspiring troglodytes
1,in your world of delusion of course
1,and gibbo still plays wow by the sound of it take your mothers tittie out of your mouth and grab a hanky to wipe the shit dribbling down your chin
1,i think dirty harry said it best you are nothing but dog shit to me alot of things can happen to dog shit it can be stepped on or dry up and blow away into the wind so russell just beware of where the dog shits you
1,these terrorist hiding behind masks are no more than the new nazis i would tell all good americans should review the film inglorious bastards and for you pussy s hiding behind your masks i am cossack they make a good target you should also know that your masks have labled you the enemy your age and gender no longer matters that goes for your females and kids dumb bastards
1,us whites do not like coloured people
1,man anytime somebody makes a comment especially one that accurately describes something there is gotta be one motherfucker to come in an shake things up huh shut your god damn mouth you fucking diva boy
1,dumbass that how you fuuking say it not spell it dumbass go suck a dick
1,if thats what you need to believe go ahead ron paul is a fraud and you are a fucking idiot
1,gee that sounds like great advice now here s some for you mind your own f cking business assh le now fuckoff
1,nice ass gotta let me go deep inside u doggy style ima stick u so hard wit my inch that you gonna be bleeding for a week out dat pussy n say you on your period
1,you are defending that racist killerman who acted as judge and jury you suck at his go fuck yourself
1,on the real shut the fuck up because you do not even know all the details yet you claim to use logic how the fuck you gonna use logic when you do not even know the details tell me what city dudes mom father died in oh you can t because you do not know as for your mistaken supernatural events why do not you share some since you seem to make mistakes using your judgement occasionally
1,sounds a whole lot like you are the one acting tough from mommy s basement you pussy
1,satriani vai adam jones petrucci wylde buckethead hey rolling stone how about you guys stop trying to involve yourselves in leftest politics and weak trendy fashion and get back to what you are suppose to do music another fine example of your piss poor rag of a magazine coming up with another irrelevant list of dribble the guy from radiohead kurt cobain thurston moore the police guy joni mitchell are you guys retarded or just this lame what type of criteria do you guys use for this shit does holding a guitar once in my life qualify me for your top morons
1,he just likes to suck on men he is a faggot basically a worthless no use human
1,stupid fool maybe you should read the article before posting
1,you are an idiot you give real conservatives a bad name of course you would give a saint a bad name you are an example of the people we can do without
1,i know horrid man not taking a bundle of something fishy from karchner are you actually as daft as you sound or are you putting it on
1,you are the most depressingly buttf ked piece of shite ever to vomit their halfassed moronic excuses for the english language on this site you think you are being clever but your grasp of colloquialisms and sarcasm are hilariously pathetic you are a fool your posts are puerile and you personally have no value nobody here likes you h ll nobody here even tolerates you if these people could recognize you on the street they would spit on you now do us all a huge favor and go fuckyourself with a chainsaw slowly and painfully
1,you are a loser always whining about the ownership it is not society s fault you still live in your momma s basement and you are overweight
1,is this the first aakar patel article you read there is a clear pro pakistan anti india angle and bias in all of his writing ever and if you cannot notice that you are a dumb brainless iq less idiot if you do not know about it then you are an unaware uneducated loudmouth who needs to collect some facts first tyroinfinzie italian scum
1,malia go take an intelligence test so you can see in black and white how room temp you are then get rid of the dog now if for any reason you cannot do these two things then start spelling your name the right way i d i o t
1,i am a little fed up with you also i usually just ignore your childish petulant posts you don t add much to the discussion any more
1,we let you in who is we you did not let anyone in you are a nobody you have no say remember nobody that is actually responsible or has a say on who comes and goes shares you are views that is why we are here you are a loser do not ever forget or let someone tell you otherwise end of discussion
1,look douchey how about i holster my cock in your mouth hmm like i said fox news is number one for a reason deal with it and im sure the closer we get to november more and more people will see how much this dickwad in chief has been fucking up this great country nothing i say is going to sink in your thick bubble head if its not comming from the left then your libtard brain says its lies so you are helpless
1,everyone here even gays will tell u that you are a stupidfaggot who is brainless and proves the anti gay cause right lol
1,you got that right afro american negro we do not have respect for negro s who is still a pu cee to the clans from the south so they make up an excuse to destroy one another cannot face the klans to get revenge
1,what people are sick of is asstards like you self deport mofo
1,and you bash me moron you cannot be that stupid as to make the assertion and have nothing to provide as proof other than your assertion maybe you can be and the messaged attached proves it
1,look who is calling the kettle black egyptian soldiers have killed some shaken down many others sinai arabs have raped women shaken them down and even held some for ransom and you dare to impugn israel you hypocritical bastard
1,hey carles hows this sound fuck off about grimes shes my fucking girlfriend and your fucking annoying i fucking love her and your a dick
1,obj fuck u
1,you are one very sick peron you are psychotic and that is a professional diagnoses by me if you continue to your sick post i will have to report you and you will be commited to a psyhicatric hospital
1,gays make most peoples skin crawl you are all fuckkled up
1,bytch you sound stupid as f ck first off if those were my got damn kids note i don t have any kids but if i did i d be calling my girlfriend up and letting her know that my kids would be referring to her as mommy shannon from now on and if the bytch didn t like it too mothaf ckin bad if her talentless a didn t have to pay for d ck she wouldn t be having all these f ckin issues in the first place but apparently her same sex game must be awfully wack because i ve noticed that she never keeps any man she s ever been with interested in her for more than a few years then she either gets dumped or cheated on and truth be told shannon de lima is times finer than j lo is and this whore thinks she can stand up and walk on stage and act as if her pussy just gleamin like the damn day she was born aint no man gonna touch that stanky fish ass sandwich no way
1,are you stupid
1,thanks cowboy you can get back to your bashing now because thats about all your good at on this board
1,he is an idiot
1,you really wow us with such prose you are so stupid
1,mm you better learn to live with us we will be the majority white trash or you can go back to your foggy land of the retard royality
1,que poca mother de milenio noticias son un fraude junto con pe a nieto la verdad que ustedes unden a el p is todo por el puto dinero de mierda que bajo has caido milenio fuck you
1,let me see maybe it was a deep cut and his doctor told him not to fight normal person i told you before that the doctor was against it and you still ask the same stupid question please just learn how to read it helps
1,you know of course that you are just another mac douche right
1,screw you you have no idea what you are talking about
1,this guy is just bitching for the sake of bitching you know how i know i used to be the same way when i was a miserable piece of shit i can spot it from a mile away if i gave a shit what my favorite bands wore then i would not have any favorite bands green day has outlasted any punk rock band in history as far as reinventing and maintaining huge success
1,fuck you faggot go suck your beho panot abnoy s small chinese dick if anything s left i heard it was shot off during the coup leaving abnoy with only one ball haha buti nga si panot
1,parker had more points assists rebounds then westbrook despite taking less shots how did westbrook do a terrific job on parker lol thunder fans are not very bright
1,because too many idiots sue to make money
1,do not forget the wh re that is your mother and the c um depository that is your wife
1,seriously dude fuck you i am catching up on the episodes i missed and now you have ruined the next one for me think before posting on the review of the previous episode next time asshole
1,start your congressional white caucus and stop crying like a beeoch about it
1,dumbing down gop dumbing down gop dumbing down gop you have been repeating this every three minutes for hours now do you think repeating it over and over for hours on end makes you seem smart makes me think someone dumbed you down but good
1,you are so ignorant but allowed to come out and share it with us
1,dont you have a cross burning to go to
1,do not sell yourself short wayne you are a crappy actor and a pathological liar
1,it is spelled basement you idiot
1,then go away nobody here wants to hear your bull crap you are like the flu just when you think you are over the worst here you come with your lib talking points that make no sense and just show how d u m b you are
1,i know i come here to tell you that you are a piece of shit
1,fact never text a person ever it will just confirm that you are a big time piece of shit and nobody wants anything to do with you
1,you seem to be one of those turd minions i see when i have been playing diablo
1,did you mean i am a retarded fuck wrong i think you did now you look like a huge fucking tool
1,jimbo here think americans are a bunch of suckers to follow for the same deception twice in a row what a joker
1,what do you mean he copies every fukicg comment i make idiot
1,lol what the hell are you on about you clueless moron seeing most comments i dont know whether you lot are being deliberately stupid or its just your ugly nature
1,sir you are an idiot you clearly do not anything about corporate law either in the us or here no chairman can fire a director that has been elected by the share holders only share holders can dismiss directors as regard news corp you idiot murdoch only holds of the stock so it would not be to hard for the share holders to vote him off moron do you actually have an mba or degree in economics if not stop making stupid posts
1,um in short you re an idiot period
1,ha ha fuck u wenger fuck u gooners
1,ya i am just a moron troll do not sell yourself short you are an idiot as well
1,your life must really suck wpgguy walk your fat ass into oncoming traffic already wpg traffic lol
1,you are a moron
1,dam n but you are stupid
1,you are a moron
1,at least i pay taxes regrettably to keep bludgers like you my game ford i am a rich prick made my dough by hard work you should try it sometime
1,ahah ur fuckin retarded for beliveing it who ever believes it is fucking retarded as fuckk
1,hey moron soonantx i hope you wore your favorite tin foil hat when you typed your comment
1,some of you morons and your comments are breath takingly stupid you blame everything on bush no matter how many years ago it was as if you are all some economic free lance experts please keep posting your silly comments it is giving us common sense people a good laugh
1,i am the bmf who is the bitch now motherfucker
1,i want to fuck your face
1,yes this idiot annelli gots to go did you call her a gorilla lol i m done
1,all of you dumb turds just lost that argument
1,more solider are you retarded
1,are you shure neil s last name is not moron tucker looks like you should get another visit from jon stewart
1,you are a filthy p ig
1,gay douch e turd fuck
1,hey tito decides to talk more crap go jump off a tall building you dickless wonder
1,the retina display one comes with ssd only big fat liar
